item,cnt
pope,12
reject,2
runcie,12
's,15
vision,1
of,88
church,10
leadership,1
from,13
andrew,1
brown,1
religious,1
affair,3
correspondent,1
in,67
rome,3
the,198
archbishop,3
canterbury,3
dr,11
robert,1
exchange,1
a,36
symbolic,1
kiss,1
peace,1
with,14
john,2
paul,1
ii,1
yesterday,6
at,9
mass,2
attend,2
by,24
thousands,1
st,2
peter,3
square,1
but,14
idea,1
limited,3
primacy,4
recognise,2
as,18
central,2
figure,1
christian,4
who,10
would,12
exercise,3
for,19
sake,1
unity,7
and,40
mission,1
have,37
be,85
insufficient,1
they,20
also,4
arouse,1
protestant,1
anger,1
against,3
same,4
time,2
he,31
become,3
involved,1
row,1
over,6
attack,2
on,32
pharisee,1
british,2
society,2
though,2
party,3
could,5
not,18
take,5
holy,1
communion,2
papal,1
early,5
celebrate,2
eucharist,2
anglican,3
after,5
three,2
demonstrator,1
rise,1
congregation,1
ascend,1
pulpit,1
visit,3
dog,1
protest,2
supporter,1
rev,2
ian,1
paisley,1
sermon,1
say,21
we,29
should,2
ever,1
scandal,1
that,36
roman,5
catholic,4
must,4
two,3
to,64
make,1
one,2
memorial,1
redemption,1
day,4
lord,1
go,9
out,7
way,5
this,11
concede,2
many,2
doctrinal,1
point,3
practice,1
which,5
large,2
element,2
england,2
traditionally,1
find,2
offensive,2
catholicism,1
too,2
speak,1
warmly,1
saturday,3
prelate,2
service,2
vesper,1
san,1
gregorio,1
stand,1
site,1
where,3
gregory,2
send,2
augustine,2
off,3
first,5
597,1
prepared,1
homily,1
address,1
quite,3
different,1
problem,5
repeat,1
offer,2
involve,1
power,3
few,1
century,1
however,1
account,2
role,2
papacy,1
great,2
deal,2
farther,1
than,3
found,1
faith,5
christ,2
hand,3
apostle,2
what,5
determine,1
quote,1
second,1
vatican,2
council,1
task,1
give,4
an,8
authentic,1
interpretation,1
word,1
god,1
entrust,1
living,2
teaching,1
office,2
alone,2
specific,1
bishop,3
see,2
ensure,1
continuity,1
vital,1
if,4
all,4
effort,1
restore,1
among,2
will,17
vain,1
carry,2
total,3
fidelity,1
statement,3
afterwards,2
stress,1
propose,1
any,3
change,3
constitution,1
phrase,1
universal,1
spiritual,1
meaning,1
it,14
do,7
imply,1
political,3
supremacy,1
suggest,1
administer,1
both,3
refer,1
consecration,1
february,1
rt,1
barbara,1
harris,2
assistant,1
massachussetts,1
unacceptable,1
event,2
recent,1
year,6
seriously,2
aggravate,1
difference,1
between,3
independent,1
learn,1
"1,800",1
american,2
nun,2
write,1
last,11
winter,2
urge,1
defy,1
ordination,1
woman,3
sister,1
margaret,1
traxler,1
national,2
coalition,1
she,4
tell,7
deterrent,2
how,1
can,7
when,7
discrimination,1
evil,1
receive,1
friendly,1
brotherly,1
reply,1
east,22
germany,13
let,4
"7,000",2
train,8
west,11
more,3
refugee,7
join,2
queue,2
escape,2
through,4
prague,10
warsaw,5
embassy,9
cave-in,2
berlin,3
patricia,1
clough,1
bonn,4
edward,1
lucas,1
some,5
exhausted,1
happy,1
german,15
arrive,4
special,4
hundreds,2
miss,1
night,7
200,1
allow,2
into,3
spend,10
pavement,1
outside,1
most,4
morning,1
only,1
minute,2
czechoslovak,4
police,2
seal,2
building,1
ambassador,2
hermann,1
huber,1
new,5
arrival,2
transfer,1
"4,000",2
one-off,1
action,1
appear,4
again,1
you,4
hans-dietrich,1
genscher,4
foreign,3
minister,6
television,4
hope,3
parallel,1
solution,3
dozens,1
wait,1
front,1
fill,1
form,2
wonder,1
pull,1
border,2
station,3
hof,1
tear,1
greet,2
cheer,2
applause,1
local,2
youth,1
group,1
sing,1
beatles,1
song,1
welcome,1
government,8
offical,1
red,1
cross,1
team,1
hot,1
tea,1
soup,1
nappy,1
people,4
clothes,1
toy,1
doctor,1
deeply,1
