item,cnt
a,7
country,1
diary,1
machynlleth,1
for,2
i,4
frequent,1
delight,1
in,9
many,3
year,2
of,8
hill-walk,1
wales,2
have,7
be,8
to,13
come,1
upon,1
that,3
lively,1
eye-catching,1
bird,3
the,15
wheatear,5
which,2
so,1
love,1
play,1
hide,1
and,10
seek,1
among,1
rock,1
but,2
seldom,1
get,2
very,2
close,1
these,1
quick,1
nervous,1
from,1
distance,1
manage,1
see,1
something,1
they,3
spectacular,1
courtship,1
frolic,1
take,1
place,2
both,1
on,3
ground,1
air,1
listen,1
song,1
though,1
not,1
rich,1
melody,1
seem,2
just,2
right,1
world,1
cliff,1
scree,1
with,1
such,1
wide-awake,1
as,2
you,2
will,1
discover,1
little,1
else,1
about,1
it,4
private,1
life,2
unless,1
really,1
down,1
job,1
40,1
ago,1
what,1
peter,2
conder,2
soon,1
assist,1
by,3
he,6
wife,1
pat,1
set,1
out,1
do,1
gather,1
fact,1
off,1
ever,1
since,1
now,1
available,1
we,1
all,2
book,3
truly,1
classic,1
study,2
every,1
aspect,1
's,1
lifestyle,1
fair,1
claim,1
this,1
attractive,1
product,1
because,1
although,1
author,1
live,1
eastern,1
england,1
observe,1
far-flung,1
foundation,1
make,2
pembrokeshire,1
island,1
skokholm,1
often,1
return,1
there,1
keep,1
fresh,1
memory,1
pioneering,1
research,1
thorough,1
countless,1
detail,1
well,1
write,1
easy,1
read,1
charm,1
further/far,1
enhance,1
true,1
sketch,1
field,1
john,1
busby,1
publisher,1
christopher,1
helm,1
price,1
£19.95,1
william,1
condry,1
