item,cnt
company,41
in,117
bid,9
for,82
oil,17
exploration,7
job,19
by,60
tom,2
bodden,2
welsh,22
affair,3
correspondent,3
more,20
than,14
"5,000",5
worker,7
have,74
swamp,2
hamilton,4
with,53
application,6
on,58
the,393
gas,11
and,124
project,8
off,10
north,3
wales,7
coast,6
say,33
it,75
be,256
inundate,2
700,2
construction,7
130,2
longer-term,2
drilling,3
flint-based,2
david,4
mclean,5
receive,2
400,4
telephone,3
call,12
first,19
day,5
after,14
win,4
main,7
sub-contract,2
to,241
build,9
on-shore,1
terminal,7
at,55
point,6
of,235
ayr,5
spokeswoman,2
jane,2
yesterday,15
that,41
we,27
stop,3
record,5
pass,2
they,31
jobcentre,2
holywell,2
which,33
handle,4
recruitment,2
reveal,5
almost,3
already,4
many,5
arrive,3
before,6
announcement,3
go-ahead,2
massive,3
forward,5
contractor,2
analysis,2
a,139
spokesman,2
aberdeen,2
award,4
£60m,2
contract,4
commit,2
take,12
as,29
local,8
possible,3
600–700,1
vacancy,1
building,14
work,8
due,4
start,5
september,3
if,8
plan,7
approval,2
grant,4
from,43
field,2
liverpool,11
bay,2
will,39
pipe,2
ashore,2
then,7
overland,2
proposed,2
powergen,2
gas-fired,1
power,4
station,3
connah,2
's,52
quay,2
entire,3
scheme,4
worth,6
£1.3bn,2
but,33
there,15
green,6
backlash,2
prospect,5
far,3
big,5
expansion,3
friend,3
earth,3
cymru,2
warn,4
new,18
secretary,3
john,10
redwood,5
potential,3
environmental,2
threat,2
pose,2
drill,3
department,2
trade,12
industry,10
expect,8
announce,6
soon,2
awarding,1
licence,2
14th,1
round,2
west,4
mr,15
beware,1
talk,2
bonanza,1
co-ordinator,2
margaret,3
minhinnick,2
vital,2
understand,3
no,10
answer,2
unemployment,2
yet,4
proof,3
few,4
score,2
permanent,2
create,4
she,4
clwyd,1
promise,1
most,9
132,1
duration,1
process,2
co-operative,2
retail,1
service,9
surprised,1
shareholder,2
little-changed,1
profit,16
£31.1m,1
chase,1
830,1
offer,8
mcl5ean,1
onshore,1
phenomenal,1
response,2
show,10
people,7
need,2
these,6
fire,5
late,6
foe,1
indeed,2
could,3
actually,1
damage,1
employment,2
discouraging,1
tourism,1
ten,3
best-selling,1
car,4
may,6
1,2
vauxhall,3
cavalier,1
2,1
astra,1
3,1
ford,3
fiesta,1
4,3
escort,1
5,1
mondeo,1
6,1
rover,3
200,3
7,1
peugeot,1
405,1
8,1
metro,1
9,1
corsa,1
10,3
divided,1
loyalty,3
edmonds,2
general,4
giant,3
gmb,3
union,14
division,4
political,2
left,1
criticise,1
labour,5
party,1
leadership,1
advisability,1
particular,2
debate,2
when,10
ahead,5
conservative,1
poll,1
highly,2
questionable,2
meanwhile,1
conference,2
make,26
rousing,1
speech,1
favour,1
unity,3
between,5
he,51
transport,1
',3
every,4
possibility,3
mix,2
up,32
candidate,1
see,4
merger,3
combine,2
resource,3
way,5
attract,1
member,4
