item,cnt
astronomy,1
device,1
may,15
help,1
fight,2
cancer,8
by,55
bryan,2
christie,2
health,28
correspondent,2
a,156
scanning,1
system,12
develop,5
astronomer,1
for,55
classify,1
star,2
be,311
excit,1
the,444
medical,6
world,6
with,59
it,88
potential,1
to,200
detect,2
breast,7
at,33
an,37
early,5
stage,4
development,2
first,7
report,18
in,132
scotsman,4
three,6
year,17
ago,2
open,4
up,22
possibility,3
of,252
able,4
treat,5
sign,2
when,10
chance,4
success,1
high,7
royal,3
observatory,4
edinburgh,3
have,81
apply,3
funding,1
use,12
patient,2
these,6
negotiation,1
delicate,1
and,194
senior,3
staff,2
prefer,1
make,17
no,14
official,2
comment,4
contact,2
yesterday,5
computerised,1
they,54
work,12
on,47
know,6
as,49
super,2
cosmos,3
spot,3
new,4
among,6
thousands,2
speck,1
photographic,1
plate,4
expose,4
through,8
giant,1
telescope,1
soon,2
become,7
clear,4
that,73
same,4
could,11
read,1
x-ray,4
uncover,1
disease,8
dr,17
harvey,1
mcgillivray,1
head,1
's,24
unit,3
tell,4
1990,2
take,21
trained,1
observer,1
20,4
minute,3
scan,2
eye,2
certainty,1
abnormality,1
capable,1
will,38
eliminate,1
inconsistency,1
diagnosis,1
software,1
produce,8
scientist,3
manchester,1
university,8
allow,3
super-cosmos,1
equipment,5
particular,3
feature,2
every,2
time,11
any,10
suspicious,1
image,1
can,20
then,4
double-checked,1
radiologist,1
before,10
decision,2
also,13
investigate,3
other,10
used,2
measure,2
presence,3
underwater,4
bubble,1
which,43
submarine,1
study,6
polymer,1
fibre,1
pattern,1
research,11
material,1
plastic,1
mould,1
technology,2
dog,7
stray,4
',5
footstep,1
tom,2
morton,1
track,1
down,4
inverness,3
easy,1
thanks,1
ubiquitous,1
micro-chip,1
would,20
chip,1
code,1
owner,5
name,2
address,2
implant,1
below,1
fur,1
pooch,1
find,13
match,1
highland,1
capital,1
two,12
warden,1
scanner,1
friday,1
district,6
council,11
control,3
sub-committee,1
meet,3
discuss,3
detail,2
one-month,1
pilot,1
scheme,5
mcclenaghan,2
director,4
administration,1
reveal,4
charge,4
initial,1
£12,1
security,1
furry,1
friend,2
longer,4
go,9
please,1
compulsory,1
chipping,1
outwith,2
power,5
vehicle,1
patrol,1
house,2
local,5
vet,1
offer,7
service,6
free,6
supply,1
animal,9
nurse,2
advisory,2
capacity,1
what,11
species,2
not,45
chipped,1
should,7
return,3
only,15
twice,1
mr,4
suggest,10
subsequent,2
escape,3
incur,1
fine,1
£40,1
administrative,1
assistant,1
say,25
approve,1
follow,5
increased,3
concern,4
dog-straying,1
dog-fouling,1
richard,1
fry,1
managing,1
pettrac,1
glasgow,18
link,7
scottish,4
pet,1
register,1
computer,1
operate,2
from,31
cat,1
home,3
data,1
protection,4
act,2
do,33
doggy,1
database,1
he,37
add,9
all,9
keep,2
confidential,1
hormone,12
heat,3
off,2
woman,25
suffer,12
menopausal,2
symptom,17
relieved,1
course,3
replacement,5
therapy,12
jane,1
fowler,1
ask,4
why,4
9,2
per,14
cent,11
who,21
benefit,9
option,2
there,28
still,7
too,2
many,19
doctor,8
i,12
afraid,3
just,7
you,32
age,4
dear,2
or,21
live,8
it',1
childhood,5
remember,1
clearly,2
aunt,1
daily,1
most,11
common,4
problem,13
menopause,14
hot,2
flush,5
term,1
translate,1
intensity,1
discomfort,1
experience,3
each,6
evening,2
she,32
prepare,3
meal,1
start,5
waist,1
spread,2
chest,1
face,3
suffuse,1
crimson,1
cheek,1
puff,1
after,9
throw,2
table,1
rush,1
out,10
into,6
garden,1
attempt,5
cool,1
stay,4
hour,2
shirt-sleeve,1
pitch-dark,1
sometimes,2
snow,1
while,7
bewildered,1
family,1
shiver,1
inside,1
bewildering,1
distressing,1
fitting,1
description,1
accompany,2
about,9
encounter,2
but,31
vast,1
majority,1
decade,1
change,9
life,6
something,3
silence,1
female,4
always,2
bother,1
good,10
gynaecological,1
count,1
taboo,1
subject,1
since,4
1950s,2
hrt,31
available,4
some,10
famous,1
pay,3
tribute,1
effect,13
theresa,1
gorman,1
miriam,1
stoppard,1
jill,1
gascoigne,1
kate,1
o'mara,1
even,4
rumour,1
margaret,1
thatcher,1
this,26
month,6
novelist,1
fay,1
weldon,1
own,5
paean,1
praise,1
like,3
carpet,1
underlie,1
give,13
expectation,1
anticipation,1
happen,2
next,3
recent,3
survey,3
gynaecologist,3
99,1
recommend,5
right,4
circumstance,1
yet,5
discrepancy,1
carry,6
helen,1
mcewan,1
mary,1
campbell-brown,1
infirmary,1
fear,3
enough,1
long-term,4
consequence,1
think,10
tamper,1
nature,1
although,4
unlike,1
contraceptive,1
pill,1
top,3
simply,2
restore,2
previous,2
natural,4
level,11
those,10
involved,2
drug,1
mainly,1
enthusiastic,3
trouble,1
rosemary,4
nicol,9
point,8
book,2
guide,2
informed,3
choice,2
matter,2
gp,6
get,6
prescription,1
over,7
combination,2
tailor,1
individual,2
wonder,2
dosage,2
need,7
type,6
alter,2
frequency,2
lower,2
hurdle,1
discover,2
eventual,1
significant,3
reward,1
believe,2
must,5
balance,1
severity,1
possible,2
risk,18
attach,1
way,2
reach,2
understand,1
entail,1
exactly,1
how,5
various,2
one,16
cause,18
fall,4
oestrogen,23
blood,5
vessel,2
remain,7
condition,5
wall,1
vagina,2
thick,1
elastic,1
bone,10
strong,2
skin,7
bloom,1
approach,1
gradual,1
decline,1
amount,1
feel,3
night,2
sweat,2
general,4
anxiety,2
irritability,4
loss,5
self-esteem,2
insomnia,2
mood,2
poor,2
memory,2
confidence,2
interest,3
sex,2
formication,1
feeling,3
insect,1
crawl,1
underneath,1
probably,4
nerve,3
ending,1
fact,3
75,1
constitute,1
commone,1
reason,3
turn,1
dilate,1
constrict,1
due,8
lack,3
essence,2
lessen,1
within,6
day,9
disappear,1
similarly,1
successful,4
prescribe,1
tranquilliser,1
anti-depressant,1
related,1
difficult,3
justify,1
nothing,1
else,1
part,5
brain,1
contain,2
receptor,1
occur,3
once,3
replace,1
mood-swing,1
forgetfulness,1
considerably,2
alleviate,1
intermediate,1
appear,5
until,6
period,7
stop,2
tend,1
more,28
noticeable,1
troublesome,1
include,3
bladder,2
such,12
stress,1
incontinence,1
recurrent,1
bacterial,1
infection,15
vaginal,3
dryness,4
pain,3
during,6
sexual,1
intercourse,1
thin,1
hair,1
50,3
complain,6
marie,5
brown,3
fortunate,1
sail,1
unaffected,1
ky,1
jelly,1
enticing,1
substance,1
surgery,1
see,6
male,1
mother,2
apart,1
shock,1
light,3
aged,1
never,3
look,6
back,2
four,3
again,4
attribute,2
energy,2
enjoyment,1
possibly,1
important,3
arterial,1
osteoporosis,9
where,3
fragile,1
brittle,1
40,3
man,4
far,8
heart,7
than,14
protective,4
bad,6
cholesterol,1
low-density,1
lipoprotein,2
raise,1
high-density,1
attack,1
stroke,1
increase,7
accord,2
roe,1
national,6
society,5
reduce,6
coronary,1
much,10
third,2
plus,2
major,5
artery,1
body,6
narrow,1
widen,1
so,9
flow,2
freely,1
70,1
several,2
main,1
cell,6
call,4
confusingly,1
osteoclast,2
osteoblast,2
we,14
wear,2
away,2
microscopic,1
crater,2
fill,2
newly,1
form,7
rate,1
dissolve,1
rebuilding,1
process,2
less,4
dense,1
liable,1
fracture,6
hip,2
potentially,2
threaten,1
result,9
premature,1
death,2
crushed,1
spinal,2
vertebra,2
lead,1
height,1
mobility,1
eventually,4
curvature,1
spine,1
excruciating,1
occasion,1
break,1
painlessly,1
show,4
ten,3
stoop,1
dowager,1
hump,1
considerable,2
evidence,5
least,2
five,5
60,1
