item,cnt
pub,23
rock,26
pint-sized,2
n,3
roller,2
jim,5
white,5
step,2
back,6
in,28
time,4
to,45
sample,1
the,135
fare,1
at,12
he,11
local,1
by,5
accord,2
those,8
on,9
inside,1
track,1
raggahouse,1
be,70
late,1
fad,1
clubland,1
this,9
hybrid,1
mix,1
of,47
reggae,1
and,32
hip,2
hop,2
follow,1
acid,3
jazz,2
belgian,1
new,3
beat,2
swing,1
wholly,1
forgettable,1
contribution,1
jive,1
bunny,1
as,12
sound,3
set,4
disco,2
foot,2
tap,2
but,13
no,4
matter,1
how,2
often,1
archive,1
ransack,1
for,14
old,8
genre,1
bastardise,1
you,9
do,5
not,12
have,19
forefront,1
style-making,1
foresee,1
that,14
very,1
few,1
club,3
will,8
sway,1
next,3
year,1
malt,1
or,3
sweaty,3
backroom,1
house,2
grunge,2
grime,1
credit,1
with,16
many,1
thing,2
including,1
invention,1
punk,1
remotely,1
fashionable,1
one,6
they,20
bull,3
&,7
gate,2
door,4
town,3
country,1
london,5
's,13
kentish,2
management,1
promote,1
a,45
room,6
adjoining,1
outer,2
bar,7
almost,2
long,1
form,3
exist,2
last,1
thursday,1
night,4
present,1
triple,1
bill,1
describe,3
out,10
magazine,1
baedeker,1
guide,1
fan,3
melodic,1
pop,3
man,2
take,3
money,2
dirty,1
patron,2
',1
hand,1
rubber,1
stamp,2
no-one,1
think,1
outside,1
student,1
when,2
press,1
unable,1
give,1
an,5
accurate,1
answer,1
why,2
necessary,1
nor,1
read,1
bend,2
£3,3
entrance,1
fee,1
invite,1
into,3
dingey,1
pack,1
capacity,1
strange,2
anarcho-punk,1
type,3
who,9
only,3
appear,1
leather-clad,1
schoolboy,1
buy,1
pint,2
lager,1
serve,1
plastic,1
beaker,1
occasionally,1
decibel,1
level,2
would,3
rise,1
from,8
merely,1
conversation-stopping,1
heathrow,1
proportion,2
somebody,1
open,1
inner,1
sanctum,1
where,5
support,1
band,9
play,5
here,2
even,2
estate,1
agent,1
difficulty,1
anything,1
other,2
than,4
small,4
20,1
people,1
cling,1
perimeter,1
wall,4
chris,1
waddle,2
haircut,1
hammer,2
some,1
cliche,1
sing,1
along,1
pluck,1
imaginary,1
guitar,7
turn,1
roadie,2
end,3
applaud,1
wildly,1
everyone,2
else,1
wander,1
wonder,1
waddle-alike,1
keep,1
eye,2
firmly,1
shut,1
throughout,1
headline,1
call,1
girl,2
blue,7
what,2
know,4
indie-popper,1
which,7
mean,1
