item,cnt
expert,1
',1
warning,1
over,2
sunbed,5
extra,1
report,1
scare,2
could,1
this,2
machine,3
damage,2
you,2
health,4
the,32
two,3
go,1
hand,2
in,5
half,2
an,3
hour,2
gym,2
and,16
on,1
they,9
seem,1
ideal,1
solution,1
to,18
start,1
off,2
that,6
tan,4
before,1
a,14
holiday,1
abroad,1
or,1
show,1
newly,1
hone,1
bod,1
but,4
should,2
club,3
really,1
keep,2
actively,1
promote,1
can,4
potentially,1
do,9
we,8
harm,4
be,40
question,1
raise,1
by,3
fitness,1
magazine,1
after,2
speak,1
dermatologist,2
who,8
while,1
admit,2
may,2
less,3
than,5
actual,2
sunlight,2
stress,2
cause,1
lot,1
of,19
bed,2
introduce,1
reduce,1
risk,4
burn,2
harmful,2
manufacturer,2
say,5
safe,1
because,1
use,1
uva,2
ray,6
block,1
uvb,2
as,2
robin,1
graham-brown,2
spokesman,1
for,3
british,1
association,2
dermatology,2
explain,1
actually,1
some,1
solaria,1
emit,1
not,5
without,1
people,2
realise,1
both,2
type,2
uv,1
ionise,1
radiation,1
these,2
same,1
nuclear,1
gamma,1
x-ray,1
capable,1
seriously,1
skin,2
's,4
dna,1
although,1
dr,2
john,2
hawk,1
from,6
st,1
institute,1
london,1
if,2
have,14
damaging,1
easily,1
will,4
probably,2
themselves,1
still,1
he,3
recommend,1
no,2
more,3
10,1
exposure,1
course,2
year,1
among,3
problem,1
with,6
cancer,1
premature,1
ageing,1
wrinkled,2
even,1
get,1
wart,1
equipment,1
which,1
properly,1
disinfect,1
brown,1
belle,1
today,1
prune,1
tomorrow,1
so,4
why,1
accord,1
one,4
profit,1
rate,1
fast,1
return,1
tanning,1
single,1
most,1
profitable,1
investment,1
make,3
million,2
cath,1
steward,1
daily,1
post,1
staff,3
young,1
potential,1
victim,1
chester,3
tuberculosis,1
first,2
test,7
disease,2
yesterday,2
tiny,1
andrew,4
morrison,3
bear,1
nine,1
week,4
early,1
at,4
countess,2
hospital,3
481,2
child,2
treat,1
junior,1
doctor,3
since,2
find,1
suffer,1
tb,2
purely,1
precautionary,1
chance,2
anyone,3
catch,3
parent,3
charles,1
denise,2
barnton,1
northwich,1
bring,1
home,1
last,1
alarmed,1
call,3
back,1
soon,1
feel,2
concerned,1
reassure,2
extremely,2
remote,1
mr,1
out,1
just,1
100,1
already,1
now,1
face,1
six,1
wait,1
result,1
far,3
210,1
family,1
appointment,1
special,1
helpline,2
set,1
up,1
deal,1
inquiry,1
worried,1
receive,1
137,1
encouraging,1
response,1
paul,1
barrow,1
chief,1
executive,1
want,1
infinitesimal,1
send,1
letter,1
everyone,1
believe,2
contact,4
else,1
would,1
like,1
put,1
mind,1
rest,1
any,1
respond,1
call-up,1
again,1
500,1
450,1
gp,1
come,1
into,1
man,1
separately,1
identify,1
expect,1
full,1
recovery,1
run,1
all,1
next,1
number,1
baby,1
picture,1
peter,1
price,1
