item,cnt
yeah,1783
i,5434
push,23
one,850
down,222
and,2324
the,2794
other,135
automatically,3
yes,317
so,650
same,73
as,422
this,369
if,616
you,4163
press,7
record,13
it,3598
will,907
not,3140
because,136
there,902
be,6526
a,2300
tape,23
in,1239
but,827
just,526
automatic,2
play,111
button,2
can,632
they,1520
both,30
go,992
provided,2
machine,26
that,2490
see,419
actually,73
when,336
do,2458
how,196
loud,5
could,259
unobtru,1
look,293
hear,64
cos,319
bzzzzzzzzzzz,1
think,498
noisy,5
gon,214
na,304
an,183
ob,1
obtrusive,1
make,189
noise,5
no,1124
though,105
wrong,36
slowly,3
now,343
much,155
more,124
conver,1
conversation,13
mm,423
stop,53
talk,39
silly,20
all,535
quiet,16
nobody,29
else,61
say,763
anything,79
at,404
ridiculous,10
get,1574
ta,96
we,1137
have,2516
to,1724
put,304
some,208
time,198
on,807
would,564
know,961
or,415
off,159
try,100
take,187
little,129
while,42
used,108
once,27
probably,102
matter,59
of,1009
well,1017
sound,37
ever,46
funny,37
horrible,10
like,509
really,194
wish,26
something,174
about,283
way,149
speak,10
mine,48
terrible,16
low,10
voice,12
deep,5
anyway,110
man,24
phone,35
telephone,5
oh,1054
lot,133
difference,24
people,123
tell,159
different,35
vera,11
she,831
most,37
odd,20
up,460
although,7
n,120
what,970
any,162
own,35
find,48
tend,8
quite,137
specially,3
posh,3
restaurant,4
sort,108
book,17
table,43
for,701
two,452
saturday,18
night,106
rather,53
than,112
mush,1
want,354
wash,14
dish,9
dear,130
many,63
only,211
yours,28
enough,77
eat,72
thank,65
fine,26
plate,10
out,397
water,19
bowl,4
cold,24
hot,15
use,48
need,73
immersion,1
bath,9
few,52
bucket,1
washing,17
wall,9
outside,15
car,70
lorry,1
by,80
flat,44
albany,3
road,26
realize,7
never,109
away,62
from,92
work,131
wind,3
blow,6
smell,13
tandoori,5
walk,51
near,33
bother,32
mhm,40
fact,8
handy,14
live,48
right,265
next,67
worry,23
nice,147
able,18
pop,17
into,62
town,48
bit,229
meat,6
far,39
very,190
drink,62
top,54
street,15
cross,5
main,11
horse,12
fair,33
home,74
still,95
clicker,1
sometimes,18
yet,23
thing,166
andy,1
where,181
meet,17
he,1432
russia,3
suppose,46
song,5
sorry,50
tune,1
write,14
sing,7
then,477
fill,13
recording,3
regional,2
accent,8
aware,2
local,5
mum,112
region,1
acc,1
ah,152
er,323
liverpudlian,1
come,369
back,169
friday,23
late,33
early,24
shall,49
mind,96
rita,10
essex,2
london,11
romford,1
definitely,48
ann,186
frank,5
barbara,2
's,169
bob,27
notting,1
lots,4
word,27
old,56
sonny,2
george,4
hardly,10
which,128
pity,4
norfolk,3
norfolkish,1
holbeach,1
lincolnshire,1
mild,3
weather,9
cloudy,1
forecast,2
north,6
gloucester,1
why,142
meteorology,1
call,71
interested,12
evening,11
party,4
whether,46
ride,7
good,279
too,83
bad,71
usually,24
pretty,11
lucky,12
holiday,25
anywhere,10
watch,29
interesting,4
turn,76
over,111
end,82
again,82
ooh,114
teacher,9
hit,38
kid,20
naughty,7
cane,6
lad,6
okay,84
clever,6
stretch,5
imagination,1
no-hoper,1
rile,1
badly,3
day,89
homework,3
prat,1
ca,11
big,109
stick,23
thin,3
whack,1
couple,36
across,15
backside,2
belt,13
cor,9
riled,1
feel,70
al,8
with,400
give,137
swipe,2
mr,15
erm,210
locker,1
half,70
dozen,13
choose,3
these,80
maybe,27
today,66
aah,13
boy,39
goody,10
trouble,23
school,9
model,4
pupil,3
always,71
hour,39
depend,19
miss,18
withered,1
paralyzed,1
arm,14
bash,3
clear,9
blooming,24
such,10
hand,58
reach,3
earhole,3
past,35
class,4
move,40
sit,94
sewing,2
mistress,1
beautiful,8
hold,28
here,305
sew,1
heathen,2
wear,19
vest,2
deliberately,3
even,72
garment,1
underwear,3
annoy,3
disgusting,3
bra,1
liberty,1
bodice,1
gal,1
chant,1
bat,1
who,116
knickers,5
knee,8
behind,22
desk,3
leg,14
open,32
pink,3
blue,9
chalk,5
lump,6
chew,2
around,16
mouth,6
those,29
lady,24
whisker,1
chin,1
white,31
mean,429
history,2
learn,8
giggle,5
chuck,11
blackboard,1
rubber,2
dotty,2
absolutely,24
banana,5
bloody,163
real,14
passion,1
killer,1
eh,32
god,55
aim,1
might,160
laugh,13
whoosh,1
board,5
fly,6
classroom,1
hurt,18
life,21
hope,37
ought,10
seem,26
long,78
before,85
abandon,3
friend,10
love,32
darling,52
leave,95
cruel,3
hard,25
booze,2
welcome,3
quarter,17
seven,121
soon,24
discipline,4
clip,2
round,109
obviously,16
young,11
nowadays,7
harm,2
child,5
must,60
deserve,2
rush,10
mother,48
complain,1
otherwise,19
jonathan,18
line,11
passage,2
steven,19
detention,3
tell-tale,1
huh,7
telly-tale,1
exuberant,2
report,4
suffer,4
ab,1
abundance,1
exuberance,1
parent,2
',5
tear,4
hyperactivity,1
ask,75
bored,8
st,2
stay,39
dinner,22
lesson,2
bore,1
mess,5
bor,1
distract,1
should,101
fault,6
keep,89
interest,7
subject,11
garage,5
petrol,6
sign,29
cheque,12
through,71
print,2
free,15
offer,20
moment,27
collect,6
token,4
