item,cnt
and,219
carla,16
miss,7
i,528
call,24
you,411
name,21
do,220
have,166
not,224
oh,73
be,592
here,16
last,8
week,9
when,28
yeah,181
slowly,1
get,120
to,194
know,84
it,244
the,190
twenty,10
seventh,1
okay,33
rightio,1
then,28
well,28
we,74
use,8
body,3
remember,5
what,110
can,53
put,16
bag,2
down,16
please,6
take,15
jacket,2
off,24
think,51
this,44
come,31
on,62
nobody,3
else,4
in,86
room,1
so,52
if,52
erm,60
now,19
go,111
some,8
sound,39
track,2
borrow,1
gon,32
na,46
make,23
machine,17
alright,12
obviously,4
work,27
together,3
all,42
listen,15
different,7
part,3
of,52
want,36
they,124
alive,1
as,23
say,40
concentrate,1
play,2
that,129
painting,1
mean,11
picture,2
fine,3
at,30
same,12
matter,4
still,9
thing,11
a,154
group,15
give,11
an,8
example,3
situation,2
choose,9
profession,6
let's,11
hospital,4
each,6
everyone,6
one,54
might,7
hear,4
themselves,1
just,41
could,19
patient,3
screaming,1
heart,1
er,34
exactly,5
absolutely,3
anything,5
siren,1
for,30
head,6
round,5
tap,3
will,37
keep,4
repeatedly,1
until,1
clap,1
like,92
tell,18
stop,9
carry,1
tape,8
people,14
's,5
see,33
feel,4
somebody,2
no,120
big,7
deal,2
because,17
eventually,1
blend,1
into,10
other,7
but,49
soon,1
where,23
start,7
become,2
out,21
hand,5
stage,1
really,21
once,4
ten,5
also,4
due,4
fact,1
perhaps,3
too,2
many,5
moan,1
good,12
respect,1
why,18
obvious,1
something,19
small,6
much,12
easy,1
control,1
overall,1
more,20
realistic,1
mm,7
four,9
five,47
welcome,1
only,11
brick,1
layer,1
musician,1
gardener,1
factory,3
worker,2
person,7
which,7
represent,1
particular,1
simultaneously,1
audience,1
who,29
simply,2
close,4
eye,2
cos,46
act,1
these,1
after,5
before,3
lead,2
onto,1
movement,7
bottle,2
top,2
would,39
build,1
up,28
almost,1
robotic,3
shh,7
or,19
whatever,3
however,1
ever,4
able,2
from,10
listening,1
look,27
talk,17
there,47
instance,1
doctor,3
stand,12
back,13
voice,3
very,3
effective,1
create,1
instrument,1
how,30
actually,4
lay,1
movie,1
specialize,1
amazing,1
another,2
break,7
entire,1
whole,3
change,4
watch,3
shut,4
anyway,8
leave,9
life,1
two,18
three,19
six,14
seven,13
eight,20
nine,1
eighteen,3
nineteen,1
right,12
thank,3
vanessa,1
yourself,8
quickly,1
properly,1
yes,27
impulse,1
difficult,1
means,1
loud,2
than,9
substitute,1
walk,11
with,44
fel,1
felicity,5
sookey,2
join,1
ride,2
fault,4
half,12
past,3
even,7
ow,2
way,10
long,2
believe,1
sarah,5
noisy,1
amanda,1
car,7
fall,1
drag,2
hi,5
flit,1
hello,4
pardon,4
sorry,3
always,3
happy,3
squabble,2
nice,7
day,7
soak,1
wet,2
dismal,1
rain,5
rotten,1
weather,1
joanne,1
sing,1
particularly,1
about,34
worry,1
huh,9
dog,3
alsatian,1
book,2
hope,2
lose,2
page,1
shoulder,3
hurt,2
shoe,2
bang,1
sleep,2
funny,3
ee,1
find,6
yesterday,7
black,9
tee,6
shirt,6
wear,2
stain,1
n,14
dye,2
raining,2
ben,2
li,1
ellen,1
lover,1
boy,4
o'clock,1
evening,3
bath,5
stuff,6
horrible,4
colour,3
grey,4
ba,2
water,2
white,3
ah,13
mine,8
apparently,1
mum,36
over,10
touch,3
sometimes,3
rub,2
alone,1
basically,2
ooh,5
rude,1
yet,3
jo,1
jasmine,6
speak,5
she,181
normally,2
someone,3
bit,8
piss,2
stomach,3
ache,2
french,2
homework,11
war,1
today,5
foot,7
bye,4
j,1
o,1
e,1
s,1
jones,2
friday,2
exclamation,1
mark,6
mr,10
chewing,1
gum,1
suppose,4
noise,7
care,2
loose,3
understand,2
ask,8
everybody,3
sheet,2
grip,1
sort,4
load,2
racket,1
lot,4
first,5
language,2
english,3
second,4
ai,5
money,2
though,9
brilliant,1
bargain,1
food,1
myself,2
junk,2
mcdonalds,2
marsha,5
along,1
chip,2
shop,1
drink,5
stay,6
sixty,2
p,4
milk,1
shake,1
pound,2
sweet,2
school,12
important,1
thigh,4
strong,5
light,5
trouble,4
shout,6
away,4
he,40
ta,7
quiet,2
nothing,2
bond,7
douglas,3
hang,3
minute,4
folder,1
co-operate,1
show,1
ground,1
hate,6
teacher,2
human,3
fifth,1
time,9
enough,2
anyone,1
finish,2
bone,5
bloody,5
hollow,1
dunce,1
quite,8
flattered,1
dream,1
need,7
hold,8
easily,1
floor,2
wait,5
god,6
fold,1
scratch,2
hot,1
lipstick,2
never,5
tough,1
luck,2
question,2
allow,3
home,7
tippex,1
piece,1
scaffolding,1
thanks,1
wan,13
should,9
click,2
finger,2
lesson,6
sir,1
sit,5
move,3
answer,3
stupid,2
whether,2
fancy,5
sukey,6
next,4
f,1
t,6
papya,3
blurt,1
any,8
further/far,1
forget,1
face,4
doubt,8
grin,3
wow,1
blinking,2
early,1
late,3
weird,3
around,6
road,3
alice,1
empty,1
sunday,5
lift,1
every,2
happen,2
few,1
middle,1
tree,3
near,3
leaf,1
quarry,1
archway,1
bite,3
already,3
eat,6
muzzle,1
massive,2
great,2
dane,1
fluffy,1
tail,1
fat,1
rottweiler,2
die,1
little,7
protection,1
glad,1
classroom,1
new,5
girl,5
wednesday,1
idea,2
slap,1
probably,8
end,1
true,2
fill,1
register,1
freezing,1
sign,1
pen,3
run,2
geography,1
year,7
tutor,2
draw,1
brung,1
maths,4
term,1
table,5
assess,4
eleven,2
ollie,2
thingy,1
write,3
nec,1
number,2
hurry,2
inside,3
catch,3
ha,4
anytime,1
chung,1
chew,1
ying,1
apart,1
live,2
gemma,1
whisper,2
somewhere,1
class,3
world,1
experience,7
old,2
bailey,1
barrister,2
sister,10
jenny,2
pick,4
job,4
lots,1
study,4
law,4
bring,3
lawyer,1
partner,1
place,5
everything,1
separate,3
employer,2
point,3
dustman,1
nursery,4
worth,1
those,3
lecture,1
computer,3
silly,1
afterwards,1
nurse,1
teach,1
read,2
responsible,1
scientist,2
science,1
lab,2
decide,2
sixth,1
form,1
spend,2
level,1
yours,1
sa,1
film,5
theatre,1
journalist,5
journalism,1
newspaper,1
send,2
guardian,2
business,1
sun,4
daily,1
mirror,2
fun,1
paper,1
maybe,2
standard,2
interesting,1
posh,1
media,1
critic,1
barry,1
norman,1
wicked,2
alternative,1
outside,3
difference,1
studio,2
beirut,1
depend,2
dangerous,1
cooke,1
report,2
beat,5
camera,1
man,3
watchdog,1
lady,1
woman,3
crook,1
chain,1
hit,1
bruise,1
lawn,2
mower,1
annoying,1
electrical,1
chea,1
mow,1
pair,1
scissors,1
again,4
nearly,1
try,3
knock,1
bike,2
rewind,2
bus,1
phone,1
record,4
friend,1
through,4
university,1
anybody,2
confidential,2
wipe,5
side,3
lucky,1
check,1
sure,2
sentence,1
cut,2
lovely,1
conversation,2
turn,4
b,3
least,2
polite,1
help,3
cow,2
swear,3
swearing,1
animal,1
angry,1
tt,7
insist,1
usually,1
reason,1
stink,1
bomb,1
urgh,2
ev,1
kate,3
between,1
master,1
grotty,1
fucking,1
nuffink,1
hell,2
by,5
cigarette,6
surname,3
hayley,3
easier,1
india,4
chinesey,1
bear,1
both,3
indian,1
wish,6
blow,3
handsome,1
prince,1
pass,2
sweep,2
guess,3
bet,1
arm,1
bad,3
awake,1
excuse,4
enter,3
competition,1
model,3
modelling,2
agency,1
contract,2
league,1
premier,1
buy,2
joke,1
ponce,1
motto,1
chance,1
smoke,7
drug,5
instead,1
bother,1
word,1
lie,2
love,2
diamond,2
alcohol,1
sharon,2
train,1
skirt,1
drunk,1
age,1
thirteen,1
must,4
strip,5
porno,1
clothes,1
rust,1
size,4
measure,5
tall,23
fag,1
hair,3
brush,1
later,2
fair,2
st,1
somehow,1
leg,1
lean,1
reckon,1
marsh,1
la,1
pretty,1
seriously,1
skinny,4
shape,3
calf,1
shin,1
podgy,1
often,1
usual,1
hamburger,2
hungry,2
meal,2
box,1
medium,3
hap,1
expensive,1
fry,4
cheese,1
burger,2
weeny,1
count,1
pile,1
lanky,1
large,3
red,1
packet,1
used,3
sesame,1
seed,1
bun,2
dad,1
bar,28
nut,31
raisin,14
design,3
toffee,1
summat,1
oat,4
muesli,3
oats,4
nature,5
natural,11
downstairs,1
burglar,1
alarm,4
wonder,1
snog,3
hide,2
behind,2
ready,1
jump,1
flash,1
torch,2
aargh,2
shine,1
loo,1
key,1
mummy,5
tina,2
worried,1
toy,1
plate,2
tut,3
tour,1
paula,7
correction,1
lunch,2
tomorrow,3
flavour,1
recording,1
york,1
ya,1
bull,1
shit,1
bollock,2
wanker,1
stir,1
flake,3
either,1
poxy,1
yorky,1
nick,2
lend,2
caroline,2
hers,3
bitch,1
re,1
wrong,1
shall,1
beer,1
belly,1
fluff,1
smart,1
house,1
sonny,1
ear,1
headache,1
pierce,3
beg,1
kiss,1
potato,2
haringey,1
eh,2
bush,2
sulk,1
whoever,1
larking,1
brother,1
disgusting,1
darling,2
toilet,1
night,1
morning,1
nutty,25
fruity,3
fruit,15
mouse,1
nu,1
copy,2
hampton,3
court,3
feed,1
holiday,1
without,1
darn,2
spell,1
r,5
l,2
u,3
ugly,1
gross,1
bed,1
pack,1
worm,1
lovey,1
butchers,1
fl,1
