item,cnt
school,25
yep,4
how,52
do,511
you,747
get,247
on,121
today,37
then,106
fine,11
i,814
gon,39
all,48
number,1
right,135
maths,8
and,384
one,97
mistake,2
the,476
spelling,2
just,132
in,150
well,199
that,377
be,948
not,327
bad,4
aha,74
want,68
to,251
go,162
erm,68
change,7
can,92
come,75
watch,8
okay,59
yeah,93
bye,5
david,67
oh,120
neighbour,4
ai,1
start,8
jacqueline,37
take,28
very,28
long,8
know,117
because,20
have,283
clothes,2
from,10
gym,2
they,135
at,60
anything,7
exciting,1
happen,7
no,113
nothing,16
a,284
boring,1
day,18
except,3
haggis,3
try,16
potato,2
aye,40
this,58
burns,5
supper,3
er,70
another,12
thing,20
we,111
good,75
what,242
else,14
say,128
probably,11
could,27
practise,4
it,468
tonight,11
with,61
camera,7
mean,19
mrs,17
order,1
she,209
sa,6
but,96
help,6
out,41
organize,2
who,23
cos,64
mr,5
if,54
bring,13
for,114
camcord,1
so,89
before,16
see,60
need,11
stand,2
up,73
when,32
will,181
tomorrow,18
nice,15
turnip,1
like,77
suppose,4
mummy,14
drama,8
class,13
wee,35
while,4
yet,2
mm,122
till,5
six,4
o'clock,10
make,17
tea,14
now,33
stew,1
urgh,15
kid,4
yourself,8
drink,11
of,86
juice,13
thanks,4
usually,11
eat,13
everything,10
sight,1
an,16
hour,8
late,3
collect,4
dinner,7
should,17
too,16
keep,14
place,2
clean,14
think,71
mind,4
ge,2
feed,5
rabbit,18
he,156
play,18
as,53
same,6
time,41
back,27
garden,2
hi,8
mhm,124
nope,8
why,41
wrong,3
mum,50
micky,1
run,9
across,3
road,2
nearly,2
killed,1
tell,26
really,18
knock,3
over,28
awful,2
near,2
car,12
wood,7
about,56
only,18
pretend,2
into,10
finish,13
girl,18
andrew,1
spilled,1
paint,5
table,6
manage,2
wha,3
kind,4
rush,1
sink,1
fall,4
goodness,2
th,8
spill,1
by,15
whoop,1
call,18
moira,1
di,4
kill,3
bump,1
bruise,1
cut,6
some,14
scratch,1
hospital,4
yes,28
still,10
soon,3
down,22
other,18
monday,8
here,46
win,25
certificate,4
camcorder,2
ah,21
ce,1
poem,7
song,14
swim,5
two,14
badge,1
fast,3
might,17
qualify,3
sure,3
gala,1
february,1
already,3
next,6
year,2
against,2
clock,1
close,2
any,15
than,7
second,7
hey,3
would,23
ba,9
eh,20
shut,3
flatten,1
again,16
fighting,2
fault,2
jackie,25
put,46
mirror,4
break,5
please,9
away,11
listen,5
punch,1
nose,1
actually,15
ca,1
those,2
off,18
dawn,18
funny,5
pull,1
fact,2
find,8
plan,2
where,24
look,39
book,6
never,27
remember,9
dance,1
sunday,2
someone,2
forget,5
write,4
ask,16
hope,6
improvisation,1
bit,19
more,10
production,1
na,57
paracetamol,1
sore,8
head,5
owt,1
carton,1
fridge,2
top,6
there,103
russell,15
throat,2
nah,5
ma,4
maybe,8
skive,1
wi,1
won,2
neil,5
jennifer,3
sing,18
nobody,5
deserve,1
clear,3
everybody,4
winner,1
group,1
god,3
something,8
morning,22
herbie,2
gary,4
red,13
motor,5
gar,1
new,11
fun,2
ha,15
give,24
kirsty,3
christ,1
twice,3
wesley,1
girlie,1
evelyn,1
club,1
last,18
week,10
leather,1
weather,1
jack,6
quite,15
mild,1
though,10
face,4
ro,1
room,7
tidy,5
most,1
likely,1
hello,12
goodnight,1
whatever,9
suit,2
or,22
way,17
round,8
later,7
message,1
answering,2
machine,2
notice,2
fe,1
early,8
wonder,6
arrangement,2
must,13
miss,9
ju,1
phone,12
shop,3
excuse,4
show,15
always,8
hear,19
point,17
plug,1
kitchen,10
bedroom,10
telephone,5
house,3
smack,1
hate,3
fiddle,2
check,4
homework,3
yesterday,6
pleased,4
move,7
cupboard,1
fight,4
name,8
lisa,1
pick,8
throw,1
richard,3
buy,6
game,2
repair,2
crumb,1
christmas,1
ten,6
ready,7
's,16
trainer,1
foot,4
sister,1
less,2
nonsense,1
tt,13
thank,5
ta,8
yours,3
his,2
t,2
v,2
minute,8
nae,2
hurt,3
finger,2
noo,4
spec,1
nay,22
man,13
sail,1
along,8
tie,2
bonny,1
hanky,1
john,1
anyway,12
walter,1
whe,1
part,10
whoops,1
stop,10
warm,1
lot,7
wan,19
big,2
gemma,5
brother,3
schoolgirl,1
e,2
friend,3
bi,1
pest,2
anne,1
exercise,1
people,9
idea,4
id,1
couple,2
altogether,1
dress,1
rehearsal,1
yous,3
summer,1
holiday,2
stuff,1
dream,5
dreamer,4
tired,10
shower,7
night,11
bed,16
hurry,4
diddle-daddle,1
bath,4
wash,2
hair,11
dentist,22
note,1
twelve,1
let,14
appointment,4
age,3
night-night,2
breakfast,3
honey,1
nut,1
loop,1
plate,2
wait,7
until,2
heating,2
frosty,3
outside,3
myself,7
least,3
half,12
milk,4
cold,3
misty,1
seem,4
mist,1
fog,2
light,5
hand,4
prayer,2
peter,6
cup,7
water,5
enough,6
aargh,1
bean,1
toast,4
future,2
burnt,3
let's,7
competition,1
lots,2
memory,1
sieve,1
ooh,13
stick,2
lesson,3
easy,6
work,11
may,6
hard,5
sometime,1
eight,11
dot,1
dad,11
biscuit,5
hedgehog,1
bus,4
shelter,3
accord,1
vanilla,9
ice,9
beast,1
life,11
fancy,4
best,1
reckon,1
brochure,1
mat,1
father,1
leave,7
key,4
door,10
